seq,frame,coord_ 1,coord_ 2,coord_ 3,coord_ 4,coord_ 5,coord_ 6,coord_ 7,coord_ 8,coord_ 9,coord_10,coord_11,coord_12,coord_13,coord_14,coord_15,coord_16,coord_17,coord_18,coord_19,coord_20,class
500,002995.jpg,,,,,,,,,,,,,,,,,,,,,stitcher
500,002995.jpg,7.634798,1,491,348.4265,0.9990084,,,,,,,,,,,,,,,,background
501,003001.jpg,147.7534,302.7104,233.1497,348.1631,0.9999572,,,,,,,,,,,,,,,,grasper
501,003001.jpg,,,,,,,,,,,,,,,,,,,,,stapler
501,003001.jpg,,,,,,,,,,,,,,,,,,,,,needle
501,003001.jpg,,,,,,,,,,,,,,,,,,,,,holder
501,003001.jpg,,,,,,,,,,,,,,,,,,,,,stitcher
501,003001.jpg,1,1,491,347.3991,0.9183398,,,,,,,,,,,,,,,,background
502,003007.jpg,124.2261,294.0266,205.7857,343.6389,0.9999709,,,,,,,,,,,,,,,,grasper
502,003007.jpg,,,,,,,,,,,,,,,,,,,,,stapler
502,003007.jpg,,,,,,,,,,,,,,,,,,,,,needle
502,003007.jpg,,,,,,,,,,,,,,,,,,,,,holder
502,003007.jpg,,,,,,,,,,,,,,,,,,,,,stitcher
502,003007.jpg,1,1,491,351,0.8286096,,,,,,,,,,,,,,,,background
503,003013.jpg,86.20869,281.2788,176.5264,342.5894,0.9999954,,,,,,,,,,,,,,,,grasper
503,003013.jpg,,,,,,,,,,,,,,,,,,,,,stapler
503,003013.jpg,,,,,,,,,,,,,,,,,,,,,needle
503,003013.jpg,,,,,,,,,,,,,,,,,,,,,holder
503,003013.jpg,,,,,,,,,,,,,,,,,,,,,stitcher
503,003013.jpg,1,1,491,347.8499,0.9949739,,,,,,,,,,,,,,,,background
504,003019.jpg,106.8776,251.5083,205.0246,339.4087,0.9999346,,,,,,,,,,,,,,,,grasper
504,003019.jpg,,,,,,,,,,,,,,,,,,,,,stapler
504,003019.jpg,,,,,,,,,,,,,,,,,,,,,needle
504,003019.jpg,,,,,,,,,,,,,,,,,,,,,holder
504,003019.jpg,,,,,,,,,,,,,,,,,,,,,stitcher
504,003019.jpg,1,1,491,351,0.916719,,,,,,,,,,,,,,,,background
505,003025.jpg,115.9932,255.6778,226.4597,337.3717,0.999936,,,,,,,,,,,,,,,,grasper
505,003025.jpg,,,,,,,,,,,,,,,,,,,,,stapler
505,003025.jpg,,,,,,,,,,,,,,,,,,,,,needle
505,003025.jpg,,,,,,,,,,,,,,,,,,,,,holder
505,003025.jpg,,,,,,,,,,,,,,,,,,,,,stitcher
505,003025.jpg,,,,,,,,,,,,,,,,,,,,,background
506,003031.jpg,92.46673,249.9184,206.8481,344.9264,0.9999491,,,,,,,,,,,,,,,,grasper
506,003031.jpg,,,,,,,,,,,,,,,,,,,,,stapler
506,003031.jpg,,,,,,,,,,,,,,,,,,,,,needle
506,003031.jpg,,,,,,,,,,,,,,,,,,,,,holder
506,003031.jpg,,,,,,,,,,,,,,,,,,,,,stitcher
506,003031.jpg,,,,,,,,,,,,,,,,,,,,,background
507,003037.jpg,15.81026,96.52294,162.9843,290.1507,0.9999959,,,,,,,,,,,,,,,,grasper
507,003037.jpg,,,,,,,,,,,,,,,,,,,,,stapler
507,003037.jpg,,,,,,,,,,,,,,,,,,,,,needle
507,003037.jpg,,,,,,,,,,,,,,,,,,,,,holder
507,003037.jpg,,,,,,,,,,,,,,,,,,,,,stitcher
507,003037.jpg,,,,,,,,,,,,,,,,,,,,,background
508,003043.jpg,16.88714,163.1717,174.5759,318.5179,0.9999523,,,,,,,,,,,,,,,,grasper
508,003043.jpg,,,,,,,,,,,,,,,,,,,,,stapler
508,003043.jpg,,,,,,,,,,,,,,,,,,,,,needle
508,003043.jpg,,,,,,,,,,,,,,,,,,,,,holder
508,003043.jpg,,,,,,,,,,,,,,,,,,,,,stitcher
508,003043.jpg,,,,,,,,,,,,,,,,,,,,,background
509,003049.jpg,15.89888,229.0647,145.9496,336.8607,0.9999375,,,,,,,,,,,,,,,,grasper
509,003049.jpg,,,,,,,,,,,,,,,,,,,,,stapler
509,003049.jpg,,,,,,,,,,,,,,,,,,,,,needle
509,003049.jpg,,,,,,,,,,,,,,,,,,,,,holder
509,003049.jpg,,,,,,,,,,,,,,,,,,,,,stitcher
509,003049.jpg,,,,,,,,,,,,,,,,,,,,,background
510,003055.jpg,14.41753,265.4324,106.907,339.7083,0.9999967,,,,,,,,,,,,,,,,grasper
510,003055.jpg,,,,,,,,,,,,,,,,,,,,,stapler
510,003055.jpg,,,,,,,,,,,,,,,,,,,,,needle
510,003055.jpg,,,,,,,,,,,,,,,,,,,,,holder
510,003055.jpg,,,,,,,,,,,,,,,,,,,,,stitcher
510,003055.jpg,34.90813,5.005627,491,351,0.7207891,,,,,,,,,,,,,,,,background
511,003061.jpg,39.06311,300.5848,123.9889,344.0726,0.9999229,,,,,,,,,,,,,,,,grasper
511,003061.jpg,,,,,,,,,,,,,,,,,,,,,stapler
511,003061.jpg,,,,,,,,,,,,,,,,,,,,,needle
511,003061.jpg,,,,,,,,,,,,,,,,,,,,,holder
511,003061.jpg,,,,,,,,,,,,,,,,,,,,,stitcher
511,003061.jpg,,,,,,,,,,,,,,,,,,,,,background
512,003067.jpg,20.67964,281.1906,109.109,336.7484,0.9999636,,,,,,,,,,,,,,,,grasper
512,003067.jpg,,,,,,,,,,,,,,,,,,,,,stapler
512,003067.jpg,,,,,,,,,,,,,,,,,,,,,needle
512,003067.jpg,,,,,,,,,,,,,,,,,,,,,holder
512,003067.jpg,,,,,,,,,,,,,,,,,,,,,stitcher
512,003067.jpg,1,7.030857,491,351,0.8971728,,,,,,,,,,,,,,,,background
513,003073.jpg,,,,,,,,,,,,,,,,,,,,,grasper
513,003073.jpg,,,,,,,,,,,,,,,,,,,,,stapler
513,003073.jpg,,,,,,,,,,,,,,,,,,,,,needle
513,003073.jpg,,,,,,,,,,,,,,,,,,,,,holder
513,003073.jpg,222.4386,22.09063,114.5948,25.83404,370.7312,193.4349,338.5625,309.9622,0.9997398,0.9996177,,,,,,,,,,,stitcher
513,003073.jpg,,,,,,,,,,,,,,,,,,,,,background
514,003079.jpg,29.87497,307.0151,112.7873,349.2918,0.9996396,,,,,,,,,,,,,,,,grasper
514,003079.jpg,,,,,,,,,,,,,,,,,,,,,stapler
514,003079.jpg,,,,,,,,,,,,,,,,,,,,,needle
514,003079.jpg,,,,,,,,,,,,,,,,,,,,,holder
514,003079.jpg,104.03,126.3587,71.19839,66.08691,419.6936,281.0608,342.3654,233.2815,0.9984602,0.6293384,,,,,,,,,,,stitcher
514,003079.jpg,,,,,,,,,,,,,,,,,,,,,background
515,003085.jpg,,,,,,,,,,,,,,,,,,,,,grasper
515,003085.jpg,,,,,,,,,,,,,,,,,,,,,stapler
515,003085.jpg,,,,,,,,,,,,,,,,,,,,,needle
515,003085.jpg,,,,,,,,,,,,,,,,,,,,,holder
515,003085.jpg,49.23016,152.9507,386.9592,340.8914,0.9999818,,,,,,,,,,,,,,,,stitcher
515,003085.jpg,,,,,,,,,,,,,,,,,,,,,background
516,003091.jpg,,,,,,,,,,,,,,,,,,,,,grasper
516,003091.jpg,,,,,,,,,,,,,,,,,,,,,stapler
516,003091.jpg,,,,,,,,,,,,,,,,,,,,,needle
516,003091.jpg,,,,,,,,,,,,,,,,,,,,,holder
516,003091.jpg,74.22607,221.8473,393.8035,342.1101,0.9997067,,,,,,,,,,,,,,,,stitcher
516,003091.jpg,,,,,,,,,,,,,,,,,,,,,background
517,003097.jpg,,,,,,,,,,,,,,,,,,,,,grasper
517,003097.jpg,,,,,,,,,,,,,,,,,,,,,stapler
517,003097.jpg,,,,,,,,,,,,,,,,,,,,,needle
517,003097.jpg,,,,,,,,,,,,,,,,,,,,,holder
517,003097.jpg,117.5967,173.1971,466.5351,351,0.9990299,,,,,,,,,,,,,,,,stitcher
517,003097.jpg,,,,,,,,,,,,,,,,,,,,,background
518,003103.jpg,,,,,,,,,,,,,,,,,,,,,grasper
518,003103.jpg,,,,,,,,,,,,,,,,,,,,,stapler
518,003103.jpg,,,,,,,,,,,,,,,,,,,,,needle
518,003103.jpg,,,,,,,,,,,,,,,,,,,,,holder
518,003103.jpg,150.5081,180.7903,305.0344,345.0276,0.9976367,,,,,,,,,,,,,,,,stitcher
518,003103.jpg,,,,,,,,,,,,,,,,,,,,,background
519,003109.jpg,,,,,,,,,,,,,,,,,,,,,grasper
519,003109.jpg,,,,,,,,,,,,,,,,,,,,,stapler
519,003109.jpg,138.731,22.42246,224.6959,100.3243,0.7105864,,,,,,,,,,,,,,,,needle
519,003109.jpg,,,,,,,,,,,,,,,,,,,,,holder
519,003109.jpg,118.9117,279.4824,455.199,344.5724,0.9999877,,,,,,,,,,,,,,,,stitcher
519,003109.jpg,,,,,,,,,,,,,,,,,,,,,background
520,003115.jpg,,,,,,,,,,,,,,,,,,,,,grasper
520,003115.jpg,,,,,,,,,,,,,,,,,,,,,stapler
520,003115.jpg,,,,,,,,,,,,,,,,,,,,,needle
520,003115.jpg,,,,,,,,,,,,,,,,,,,,,holder
520,003115.jpg,120.321,278.6625,401.0828,344.4017,0.9994202,,,,,,,,,,,,,,,,stitcher
520,003115.jpg,,,,,,,,,,,,,,,,,,,,,background
521,003121.jpg,,,,,,,,,,,,,,,,,,,,,grasper
521,003121.jpg,,,,,,,,,,,,,,,,,,,,,stapler
521,003121.jpg,,,,,,,,,,,,,,,,,,,,,needle
521,003121.jpg,,,,,,,,,,,,,,,,,,,,,holder
521,003121.jpg,96.85271,280.3428,437.2715,348.6068,0.9999964,,,,,,,,,,,,,,,,stitcher
521,003121.jpg,,,,,,,,,,,,,,,,,,,,,background
522,003127.jpg,,,,,,,,,,,,,,,,,,,,,grasper
522,003127.jpg,,,,,,,,,,,,,,,,,,,,,stapler
522,003127.jpg,,,,,,,,,,,,,,,,,,,,,needle
522,003127.jpg,,,,,,,,,,,,,,,,,,,,,holder
522,003127.jpg,101.9544,248.7936,460.7844,329.6664,0.9996991,,,,,,,,,,,,,,,,stitcher
522,003127.jpg,,,,,,,,,,,,,,,,,,,,,background
523,003133.jpg,,,,,,,,,,,,,,,,,,,,,grasper
523,003133.jpg,,,,,,,,,,,,,,,,,,,,,stapler
523,003133.jpg,,,,,,,,,,,,,,,,,,,,,needle
523,003133.jpg,,,,,,,,,,,,,,,,,,,,,holder
523,003133.jpg,188.3342,203.1613,341.4205,345.2928,0.9896416,,,,,,,,,,,,,,,,stitcher
523,003133.jpg,,,,,,,,,,,,,,,,,,,,,background
524,003139.jpg,,,,,,,,,,,,,,,,,,,,,grasper
524,003139.jpg,,,,,,,,,,,,,,,,,,,,,stapler
524,003139.jpg,,,,,,,,,,,,,,,,,,,,,needle
524,003139.jpg,,,,,,,,,,,,,,,,,,,,,holder
524,003139.jpg,,,,,,,,,,,,,,,,,,,,,stitcher
524,003139.jpg,,,,,,,,,,,,,,,,,,,,,background
525,003145.jpg,,,,,,,,,,,,,,,,,,,,,grasper
525,003145.jpg,,,,,,,,,,,,,,,,,,,,,stapler
525,003145.jpg,,,,,,,,,,,,,,,,,,,,,needle
525,003145.jpg,,,,,,,,,,,,,,,,,,,,,holder
525,003145.jpg,27.89394,155.9899,319.0465,341.1922,0.9999684,,,,,,,,,,,,,,,,stitcher
525,003145.jpg,,,,,,,,,,,,,,,,,,,,,background
526,003151.jpg,,,,,,,,,,,,,,,,,,,,,grasper
526,003151.jpg,,,,,,,,,,,,,,,,,,,,,stapler
526,003151.jpg,,,,,,,,,,,,,,,,,,,,,needle
526,003151.jpg,,,,,,,,,,,,,,,,,,,,,holder
526,003151.jpg,,,,,,,,,,,,,,,,,,,,,stitcher
526,003151.jpg,1,1,472.268,351,0.8913925,,,,,,,,,,,,,,,,background
527,003157.jpg,,,,,,,,,,,,,,,,,,,,,grasper
527,003157.jpg,,,,,,,,,,,,,,,,,,,,,stapler
527,003157.jpg,,,,,,,,,,,,,,,,,,,,,needle
527,003157.jpg,,,,,,,,,,,,,,,,,,,,,holder
527,003157.jpg,,,,,,,,,,,,,,,,,,,,,stitcher
527,003157.jpg,1,1,491,351,0.9999908,,,,,,,,,,,,,,,,background
528,003163.jpg,,,,,,,,,,,,,,,,,,,,,grasper
528,003163.jpg,,,,,,,,,,,,,,,,,,,,,stapler
528,003163.jpg,,,,,,,,,,,,,,,,,,,,,needle
528,003163.jpg,,,,,,,,,,,,,,,,,,,,,holder
528,003163.jpg,,,,,,,,,,,,,,,,,,,,,stitcher
528,003163.jpg,5.174498,1,491,347.2252,0.9999197,,,,,,,,,,,,,,,,background
529,003169.jpg,,,,,,,,,,,,,,,,,,,,,grasper
529,003169.jpg,,,,,,,,,,,,,,,,,,,,,stapler
529,003169.jpg,,,,,,,,,,,,,,,,,,,,,needle
529,003169.jpg,,,,,,,,,,,,,,,,,,,,,holder
529,003169.jpg,,,,,,,,,,,,,,,,,,,,,stitcher
529,003169.jpg,1,1,491,339.9968,0.9999957,,,,,,,,,,,,,,,,background
530,003175.jpg,,,,,,,,,,,,,,,,,,,,,grasper
530,003175.jpg,,,,,,,,,,,,,,,,,,,,,stapler
530,003175.jpg,,,,,,,,,,,,,,,,,,,,,needle
530,003175.jpg,,,,,,,,,,,,,,,,,,,,,holder
530,003175.jpg,,,,,,,,,,,,,,,,,,,,,stitcher
530,003175.jpg,1,1,491,347.9465,0.9999561,,,,,,,,,,,,,,,,background
531,003181.jpg,,,,,,,,,,,,,,,,,,,,,grasper
531,003181.jpg,,,,,,,,,,,,,,,,,,,,,stapler
531,003181.jpg,,,,,,,,,,,,,,,,,,,,,needle
531,003181.jpg,,,,,,,,,,,,,,,,,,,,,holder
531,003181.jpg,48.91808,185.2849,361.6453,337.9017,0.9999917,,,,,,,,,,,,,,,,stitcher
531,003181.jpg,,,,,,,,,,,,,,,,,,,,,background
532,003187.jpg,,,,,,,,,,,,,,,,,,,,,grasper
532,003187.jpg,,,,,,,,,,,,,,,,,,,,,stapler
532,003187.jpg,,,,,,,,,,,,,,,,,,,,,needle
532,003187.jpg,,,,,,,,,,,,,,,,,,,,,holder
532,003187.jpg,92.90604,91.26823,287.452,343.9759,0.9997522,,,,,,,,,,,,,,,,stitcher
532,003187.jpg,,,,,,,,,,,,,,,,,,,,,background
533,003193.jpg,,,,,,,,,,,,,,,,,,,,,grasper
533,003193.jpg,,,,,,,,,,,,,,,,,,,,,stapler
533,003193.jpg,,,,,,,,,,,,,,,,,,,,,needle
533,003193.jpg,,,,,,,,,,,,,,,,,,,,,holder
533,003193.jpg,64.55013,61.68322,230.5627,316.5732,0.9999784,,,,,,,,,,,,,,,,stitcher
533,003193.jpg,,,,,,,,,,,,,,,,,,,,,background
534,003199.jpg,,,,,,,,,,,,,,,,,,,,,grasper
534,003199.jpg,,,,,,,,,,,,,,,,,,,,,stapler
534,003199.jpg,,,,,,,,,,,,,,,,,,,,,needle
534,003199.jpg,,,,,,,,,,,,,,,,,,,,,holder
534,003199.jpg,72.92429,118.4546,225.5341,338.7284,0.9999806,,,,,,,,,,,,,,,,stitcher
534,003199.jpg,,,,,,,,,,,,,,,,,,,,,background
535,003205.jpg,,,,,,,,,,,,,,,,,,,,,grasper
535,003205.jpg,,,,,,,,,,,,,,,,,,,,,stapler
535,003205.jpg,,,,,,,,,,,,,,,,,,,,,needle
535,003205.jpg,,,,,,,,,,,,,,,,,,,,,holder
535,003205.jpg,104.9621,115.0621,235.9353,340.2397,0.999999,,,,,,,,,,,,,,,,stitcher
535,003205.jpg,,,,,,,,,,,,,,,,,,,,,background
536,003211.jpg,,,,,,,,,,,,,,,,,,,,,grasper
536,003211.jpg,,,,,,,,,,,,,,,,,,,,,stapler
536,003211.jpg,,,,,,,,,,,,,,,,,,,,,needle
536,003211.jpg,,,,,,,,,,,,,,,,,,,,,holder
536,003211.jpg,132.0687,121.7738,263.2748,330.9265,0.9999882,,,,,,,,,,,,,,,,stitcher
536,003211.jpg,,,,,,,,,,,,,,,,,,,,,background
537,003217.jpg,,,,,,,,,,,,,,,,,,,,,grasper
537,003217.jpg,,,,,,,,,,,,,,,,,,,,,stapler
537,003217.jpg,,,,,,,,,,,,,,,,,,,,,needle
537,003217.jpg,,,,,,,,,,,,,,,,,,,,,holder
537,003217.jpg,217.0818,94.45615,389.4231,330.7198,0.9999859,,,,,,,,,,,,,,,,stitcher
537,003217.jpg,,,,,,,,,,,,,,,,,,,,,background
538,003223.jpg,302.9036,186.0051,417.7393,308.9592,0.9942147,,,,,,,,,,,,,,,,grasper
538,003223.jpg,,,,,,,,,,,,,,,,,,,,,stapler
538,003223.jpg,,,,,,,,,,,,,,,,,,,,,needle
538,003223.jpg,,,,,,,,,,,,,,,,,,,,,holder
538,003223.jpg,,,,,,,,,,,,,,,,,,,,,stitcher
538,003223.jpg,,,,,,,,,,,,,,,,,,,,,background
539,003229.jpg,,,,,,,,,,,,,,,,,,,,,grasper
539,003229.jpg,,,,,,,,,,,,,,,,,,,,,stapler
539,003229.jpg,,,,,,,,,,,,,,,,,,,,,needle
539,003229.jpg,,,,,,,,,,,,,,,,,,,,,holder
539,003229.jpg,340.5839,103.4997,491,248.9929,0.9999958,,,,,,,,,,,,,,,,stitcher
539,003229.jpg,,,,,,,,,,,,,,,,,,,,,background
540,003235.jpg,,,,,,,,,,,,,,,,,,,,,grasper
540,003235.jpg,,,,,,,,,,,,,,,,,,,,,stapler
540,003235.jpg,95.64764,30.71407,179.6167,103.7745,0.6170524,,,,,,,,,,,,,,,,needle
540,003235.jpg,,,,,,,,,,,,,,,,,,,,,holder
540,003235.jpg,302.814,78.89351,471.7553,325.9898,0.9334855,,,,,,,,,,,,,,,,stitcher
540,003235.jpg,1,1,472.2856,345.2126,0.6030484,,,,,,,,,,,,,,,,background
541,003241.jpg,,,,,,,,,,,,,,,,,,,,,grasper
541,003241.jpg,,,,,,,,,,,,,,,,,,,,,stapler
541,003241.jpg,,,,,,,,,,,,,,,,,,,,,needle
541,003241.jpg,,,,,,,,,,,,,,,,,,,,,holder
541,003241.jpg,284.591,45.98696,455.9941,323.1267,0.9989077,,,,,,,,,,,,,,,,stitcher
541,003241.jpg,,,,,,,,,,,,,,,,,,,,,background
542,003247.jpg,,,,,,,,,,,,,,,,,,,,,grasper
542,003247.jpg,,,,,,,,,,,,,,,,,,,,,stapler
542,003247.jpg,,,,,,,,,,,,,,,,,,,,,needle
542,003247.jpg,,,,,,,,,,,,,,,,,,,,,holder
542,003247.jpg,260.9453,74.96693,414.9264,351,0.9999573,,,,,,,,,,,,,,,,stitcher
542,003247.jpg,,,,,,,,,,,,,,,,,,,,,background
543,003253.jpg,,,,,,,,,,,,,,,,,,,,,grasper
543,003253.jpg,,,,,,,,,,,,,,,,,,,,,stapler
543,003253.jpg,,,,,,,,,,,,,,,,,,,,,needle
543,003253.jpg,,,,,,,,,,,,,,,,,,,,,holder
543,003253.jpg,,,,,,,,,,,,,,,,,,,,,stitcher
543,003253.jpg,1,1,491,351,0.882024,,,,,,,,,,,,,,,,background
544,003259.jpg,,,,,,,,,,,,,,,,,,,,,grasper
544,003259.jpg,,,,,,,,,,,,,,,,,,,,,stapler
544,003259.jpg,,,,,,,,,,,,,,,,,,,,,needle
544,003259.jpg,,,,,,,,,,,,,,,,,,,,,holder
544,003259.jpg,233.1489,187.2163,407.897,328.2975,0.9788756,,,,,,,,,,,,,,,,stitcher
544,003259.jpg,,,,,,,,,,,,,,,,,,,,,background
545,003265.jpg,,,,,,,,,,,,,,,,,,,,,grasper
545,003265.jpg,,,,,,,,,,,,,,,,,,,,,stapler
545,003265.jpg,,,,,,,,,,,,,,,,,,,,,needle
545,003265.jpg,,,,,,,,,,,,,,,,,,,,,holder
545,003265.jpg,222.1336,183.2598,358.0396,343.5025,0.9998428,,,,,,,,,,,,,,,,stitcher
545,003265.jpg,,,,,,,,,,,,,,,,,,,,,background
546,003271.jpg,,,,,,,,,,,,,,,,,,,,,grasper
546,003271.jpg,,,,,,,,,,,,,,,,,,,,,stapler
546,003271.jpg,,,,,,,,,,,,,,,,,,,,,needle
546,003271.jpg,,,,,,,,,,,,,,,,,,,,,holder
546,003271.jpg,216.4609,165.218,347.9917,348.6774,0.9999449,,,,,,,,,,,,,,,,stitcher
546,003271.jpg,,,,,,,,,,,,,,,,,,,,,background
547,003277.jpg,,,,,,,,,,,,,,,,,,,,,grasper
547,003277.jpg,,,,,,,,,,,,,,,,,,,,,stapler
547,003277.jpg,,,,,,,,,,,,,,,,,,,,,needle
547,003277.jpg,,,,,,,,,,,,,,,,,,,,,holder
547,003277.jpg,207.4485,141.7983,349.4662,349.889,0.9999937,,,,,,,,,,,,,,,,stitcher
547,003277.jpg,,,,,,,,,,,,,,,,,,,,,background
548,003283.jpg,,,,,,,,,,,,,,,,,,,,,grasper
548,003283.jpg,,,,,,,,,,,,,,,,,,,,,stapler
548,003283.jpg,,,,,,,,,,,,,,,,,,,,,needle
548,003283.jpg,,,,,,,,,,,,,,,,,,,,,holder
548,003283.jpg,180.2448,62.99361,347.7762,334.5993,0.9999174,,,,,,,,,,,,,,,,stitcher
548,003283.jpg,,,,,,,,,,,,,,,,,,,,,background
549,003289.jpg,,,,,,,,,,,,,,,,,,,,,grasper
549,003289.jpg,,,,,,,,,,,,,,,,,,,,,stapler
549,003289.jpg,,,,,,,,,,,,,,,,,,,,,needle
549,003289.jpg,,,,,,,,,,,,,,,,,,,,,holder
549,003289.jpg,212.1554,1,362.2256,336.4134,0.9997957,,,,,,,,,,,,,,,,stitcher
549,003289.jpg,,,,,,,,,,,,,,,,,,,,,background
550,003295.jpg,,,,,,,,,,,,,,,,,,,,,grasper
550,003295.jpg,,,,,,,,,,,,,,,,,,,,,stapler
550,003295.jpg,,,,,,,,,,,,,,,,,,,,,needle
550,003295.jpg,,,,,,,,,,,,,,,,,,,,,holder
550,003295.jpg,239.5219,40.95427,381.085,338.5549,0.9999878,,,,,,,,,,,,,,,,stitcher
550,003295.jpg,,,,,,,,,,,,,,,,,,,,,background
551,003301.jpg,,,,,,,,,,,,,,,,,,,,,grasper
551,003301.jpg,,,,,,,,,,,,,,,,,,,,,stapler
551,003301.jpg,,,,,,,,,,,,,,,,,,,,,needle
551,003301.jpg,,,,,,,,,,,,,,,,,,,,,holder
551,003301.jpg,227.3827,49.75658,365.8825,341.9369,0.9999959,,,,,,,,,,,,,,,,stitcher
551,003301.jpg,,,,,,,,,,,,,,,,,,,,,background
552,003307.jpg,,,,,,,,,,,,,,,,,,,,,grasper
552,003307.jpg,,,,,,,,,,,,,,,,,,,,,stapler
552,003307.jpg,,,,,,,,,,,,,,,,,,,,,needle
552,003307.jpg,,,,,,,,,,,,,,,,,,,,,holder
552,003307.jpg,216.9365,79.2883,350.9491,351,0.9999048,,,,,,,,,,,,,,,,stitcher
552,003307.jpg,,,,,,,,,,,,,,,,,,,,,background
553,003313.jpg,,,,,,,,,,,,,,,,,,,,,grasper
553,003313.jpg,,,,,,,,,,,,,,,,,,,,,stapler
553,003313.jpg,,,,,,,,,,,,,,,,,,,,,needle
553,003313.jpg,,,,,,,,,,,,,,,,,,,,,holder
553,003313.jpg,219.8781,71.79021,351.8013,347.924,0.9999861,,,,,,,,,,,,,,,,stitcher
553,003313.jpg,,,,,,,,,,,,,,,,,,,,,background
554,003319.jpg,,,,,,,,,,,,,,,,,,,,,grasper
554,003319.jpg,,,,,,,,,,,,,,,,,,,,,stapler
554,003319.jpg,,,,,,,,,,,,,,,,,,,,,needle
554,003319.jpg,,,,,,,,,,,,,,,,,,,,,holder
554,003319.jpg,216.3167,58.92174,344.8154,334.8519,0.9999802,,,,,,,,,,,,,,,,stitcher
554,003319.jpg,,,,,,,,,,,,,,,,,,,,,background
555,003325.jpg,,,,,,,,,,,,,,,,,,,,,grasper
555,003325.jpg,,,,,,,,,,,,,,,,,,,,,stapler
555,003325.jpg,,,,,,,,,,,,,,,,,,,,,needle
555,003325.jpg,,,,,,,,,,,,,,,,,,,,,holder
555,003325.jpg,195.7539,65.3482,339.4032,344.4263,0.9999672,,,,,,,,,,,,,,,,stitcher
555,003325.jpg,,,,,,,,,,,,,,,,,,,,,background
556,003331.jpg,,,,,,,,,,,,,,,,,,,,,grasper
556,003331.jpg,,,,,,,,,,,,,,,,,,,,,stapler
556,003331.jpg,,,,,,,,,,,,,,,,,,,,,needle
556,003331.jpg,,,,,,,,,,,,,,,,,,,,,holder
556,003331.jpg,183.7498,80.42431,330.5245,344.3436,0.9999291,,,,,,,,,,,,,,,,stitcher
556,003331.jpg,,,,,,,,,,,,,,,,,,,,,background
557,003337.jpg,,,,,,,,,,,,,,,,,,,,,grasper
557,003337.jpg,,,,,,,,,,,,,,,,,,,,,stapler
557,003337.jpg,,,,,,,,,,,,,,,,,,,,,needle
557,003337.jpg,,,,,,,,,,,,,,,,,,,,,holder
557,003337.jpg,195.0037,41.45494,370.575,338.0925,0.9999927,,,,,,,,,,,,,,,,stitcher
557,003337.jpg,,,,,,,,,,,,,,,,,,,,,background
558,003343.jpg,,,,,,,,,,,,,,,,,,,,,grasper
558,003343.jpg,,,,,,,,,,,,,,,,,,,,,stapler
558,003343.jpg,,,,,,,,,,,,,,,,,,,,,needle
558,003343.jpg,,,,,,,,,,,,,,,,,,,,,holder
558,003343.jpg,195.2896,62.56531,362.7764,340.3327,0.9999861,,,,,,,,,,,,,,,,stitcher
558,003343.jpg,,,,,,,,,,,,,,,,,,,,,background
559,003349.jpg,,,,,,,,,,,,,,,,,,,,,grasper
559,003349.jpg,,,,,,,,,,,,,,,,,,,,,stapler
559,003349.jpg,,,,,,,,,,,,,,,,,,,,,needle
559,003349.jpg,,,,,,,,,,,,,,,,,,,,,holder
559,003349.jpg,200.4252,62.23842,346.542,343.1902,0.9999875,,,,,,,,,,,,,,,,stitcher
559,003349.jpg,,,,,,,,,,,,,,,,,,,,,background
560,003355.jpg,,,,,,,,,,,,,,,,,,,,,grasper
560,003355.jpg,,,,,,,,,,,,,,,,,,,,,stapler
560,003355.jpg,,,,,,,,,,,,,,,,,,,,,needle
560,003355.jpg,,,,,,,,,,,,,,,,,,,,,holder
560,003355.jpg,209.0708,78.29248,344.0488,342.0402,0.9999918,,,,,,,,,,,,,,,,stitcher
560,003355.jpg,,,,,,,,,,,,,,,,,,,,,background
561,003361.jpg,,,,,,,,,,,,,,,,,,,,,grasper
561,003361.jpg,,,,,,,,,,,,,,,,,,,,,stapler
561,003361.jpg,,,,,,,,,,,,,,,,,,,,,needle
561,003361.jpg,,,,,,,,,,,,,,,,,,,,,holder
561,003361.jpg,198.306,102.2158,335.6779,335.8071,0.9999905,,,,,,,,,,,,,,,,stitcher
561,003361.jpg,,,,,,,,,,,,,,,,,,,,,background
562,003367.jpg,,,,,,,,,,,,,,,,,,,,,grasper
562,003367.jpg,,,,,,,,,,,,,,,,,,,,,stapler
562,003367.jpg,,,,,,,,,,,,,,,,,,,,,needle
562,003367.jpg,,,,,,,,,,,,,,,,,,,,,holder
562,003367.jpg,195.4657,88.44056,332.2823,343.5376,0.9999931,,,,,,,,,,,,,,,,stitcher
562,003367.jpg,,,,,,,,,,,,,,,,,,,,,background
563,003373.jpg,,,,,,,,,,,,,,,,,,,,,grasper
563,003373.jpg,,,,,,,,,,,,,,,,,,,,,stapler
563,003373.jpg,,,,,,,,,,,,,,,,,,,,,needle
563,003373.jpg,,,,,,,,,,,,,,,,,,,,,holder
563,003373.jpg,199.4682,73.57829,343.3299,344.7071,0.9999973,,,,,,,,,,,,,,,,stitcher
563,003373.jpg,,,,,,,,,,,,,,,,,,,,,background
564,003379.jpg,,,,,,,,,,,,,,,,,,,,,grasper
564,003379.jpg,,,,,,,,,,,,,,,,,,,,,stapler
564,003379.jpg,,,,,,,,,,,,,,,,,,,,,needle
