seq,frame,coord_ 1,coord_ 2,coord_ 3,coord_ 4,coord_ 5,coord_ 6,coord_ 7,coord_ 8,coord_ 9,coord_10,coord_11,coord_12,coord_13,coord_14,coord_15,class
475,002845.jpg,248.6126,117.2248,382.1252,224.3786,0.9999576,,,,,,,,,,,holder
475,002845.jpg,,,,,,,,,,,,,,,,stitcher
475,002845.jpg,,,,,,,,,,,,,,,,background
476,002851.jpg,,,,,,,,,,,,,,,,grasper
476,002851.jpg,,,,,,,,,,,,,,,,stapler
476,002851.jpg,,,,,,,,,,,,,,,,needle
476,002851.jpg,302.487,97.64726,461.199,192.2693,0.999612,,,,,,,,,,,holder
476,002851.jpg,,,,,,,,,,,,,,,,stitcher
476,002851.jpg,,,,,,,,,,,,,,,,background
477,002857.jpg,,,,,,,,,,,,,,,,grasper
477,002857.jpg,,,,,,,,,,,,,,,,stapler
477,002857.jpg,,,,,,,,,,,,,,,,needle
477,002857.jpg,254.9315,102.5579,409.7697,210.5542,0.9871517,,,,,,,,,,,holder
477,002857.jpg,,,,,,,,,,,,,,,,stitcher
477,002857.jpg,,,,,,,,,,,,,,,,background
478,002863.jpg,,,,,,,,,,,,,,,,grasper
478,002863.jpg,,,,,,,,,,,,,,,,stapler
478,002863.jpg,,,,,,,,,,,,,,,,needle
478,002863.jpg,168.4336,135.2074,280.7273,245.8723,0.9992383,,,,,,,,,,,holder
478,002863.jpg,,,,,,,,,,,,,,,,stitcher
478,002863.jpg,,,,,,,,,,,,,,,,background
479,002869.jpg,,,,,,,,,,,,,,,,grasper
479,002869.jpg,,,,,,,,,,,,,,,,stapler
479,002869.jpg,,,,,,,,,,,,,,,,needle
479,002869.jpg,104.7214,157.2527,197.8563,243.8661,0.9909055,,,,,,,,,,,holder
479,002869.jpg,,,,,,,,,,,,,,,,stitcher
479,002869.jpg,,,,,,,,,,,,,,,,background
480,002875.jpg,,,,,,,,,,,,,,,,grasper
480,002875.jpg,,,,,,,,,,,,,,,,stapler
480,002875.jpg,,,,,,,,,,,,,,,,needle
480,002875.jpg,128.5326,136.953,239.8477,241.2837,0.9998858,,,,,,,,,,,holder
480,002875.jpg,,,,,,,,,,,,,,,,stitcher
480,002875.jpg,,,,,,,,,,,,,,,,background
481,002881.jpg,,,,,,,,,,,,,,,,grasper
481,002881.jpg,,,,,,,,,,,,,,,,stapler
481,002881.jpg,,,,,,,,,,,,,,,,needle
481,002881.jpg,123.2827,141.0555,251.9352,234.7226,0.9999714,,,,,,,,,,,holder
481,002881.jpg,,,,,,,,,,,,,,,,stitcher
481,002881.jpg,,,,,,,,,,,,,,,,background
482,002887.jpg,,,,,,,,,,,,,,,,grasper
482,002887.jpg,,,,,,,,,,,,,,,,stapler
482,002887.jpg,,,,,,,,,,,,,,,,needle
482,002887.jpg,173.5066,156.5451,292.0097,244.909,0.9998845,,,,,,,,,,,holder
482,002887.jpg,,,,,,,,,,,,,,,,stitcher
482,002887.jpg,,,,,,,,,,,,,,,,background
483,002893.jpg,,,,,,,,,,,,,,,,grasper
483,002893.jpg,,,,,,,,,,,,,,,,stapler
483,002893.jpg,,,,,,,,,,,,,,,,needle
483,002893.jpg,169.984,153.1735,313.1101,254.2345,0.9999622,,,,,,,,,,,holder
483,002893.jpg,,,,,,,,,,,,,,,,stitcher
483,002893.jpg,,,,,,,,,,,,,,,,background
484,002899.jpg,,,,,,,,,,,,,,,,grasper
484,002899.jpg,193.7138,149.6364,273.989,238.5353,0.8314179,,,,,,,,,,,stapler
484,002899.jpg,,,,,,,,,,,,,,,,needle
484,002899.jpg,,,,,,,,,,,,,,,,holder
484,002899.jpg,,,,,,,,,,,,,,,,stitcher
484,002899.jpg,,,,,,,,,,,,,,,,background
485,002905.jpg,,,,,,,,,,,,,,,,grasper
485,002905.jpg,,,,,,,,,,,,,,,,stapler
485,002905.jpg,,,,,,,,,,,,,,,,needle
485,002905.jpg,,,,,,,,,,,,,,,,holder
485,002905.jpg,238.3173,216.8982,482.7538,340.3669,0.9999553,,,,,,,,,,,stitcher
485,002905.jpg,,,,,,,,,,,,,,,,background
486,002911.jpg,301.1215,95.43134,433.0179,205.9072,0.9300535,,,,,,,,,,,grasper
486,002911.jpg,,,,,,,,,,,,,,,,stapler
486,002911.jpg,,,,,,,,,,,,,,,,needle
486,002911.jpg,,,,,,,,,,,,,,,,holder
486,002911.jpg,,,,,,,,,,,,,,,,stitcher
486,002911.jpg,,,,,,,,,,,,,,,,background
487,002917.jpg,92.13895,15.94173,110.0607,212.2043,279.59,103.9905,262.5435,306.3152,0.9999939,0.8527794,,,,,,grasper
487,002917.jpg,,,,,,,,,,,,,,,,stapler
487,002917.jpg,,,,,,,,,,,,,,,,needle
487,002917.jpg,401.4788,118.7176,491,223.7529,0.9999641,,,,,,,,,,,holder
487,002917.jpg,,,,,,,,,,,,,,,,stitcher
487,002917.jpg,,,,,,,,,,,,,,,,background
488,002923.jpg,30.02447,78.84329,254.8347,220.0149,0.9999889,,,,,,,,,,,grasper
488,002923.jpg,,,,,,,,,,,,,,,,stapler
488,002923.jpg,,,,,,,,,,,,,,,,needle
488,002923.jpg,341.1265,143.5385,490.1981,231.9062,0.9998931,,,,,,,,,,,holder
488,002923.jpg,,,,,,,,,,,,,,,,stitcher
488,002923.jpg,,,,,,,,,,,,,,,,background
489,002929.jpg,54.8324,86.22652,256.9398,224.647,0.9999982,,,,,,,,,,,grasper
489,002929.jpg,,,,,,,,,,,,,,,,stapler
489,002929.jpg,,,,,,,,,,,,,,,,needle
489,002929.jpg,268.4162,119.7578,453.0545,225.6716,0.9999533,,,,,,,,,,,holder
489,002929.jpg,,,,,,,,,,,,,,,,stitcher
489,002929.jpg,,,,,,,,,,,,,,,,background
490,002935.jpg,47.73571,77.70388,254.0282,206.2215,0.9999951,,,,,,,,,,,grasper
490,002935.jpg,,,,,,,,,,,,,,,,stapler
490,002935.jpg,,,,,,,,,,,,,,,,needle
490,002935.jpg,241.6566,88.90947,436.8826,187.9493,0.9999583,,,,,,,,,,,holder
490,002935.jpg,,,,,,,,,,,,,,,,stitcher
490,002935.jpg,,,,,,,,,,,,,,,,background
491,002941.jpg,40.87498,85.51517,258.7351,201.9426,0.9999964,,,,,,,,,,,grasper
491,002941.jpg,,,,,,,,,,,,,,,,stapler
491,002941.jpg,,,,,,,,,,,,,,,,needle
491,002941.jpg,247.6581,85.25985,397.8795,164.4773,0.9999079,,,,,,,,,,,holder
491,002941.jpg,,,,,,,,,,,,,,,,stitcher
491,002941.jpg,,,,,,,,,,,,,,,,background
492,002947.jpg,37.02687,72.76917,257.3372,197.9607,0.9999977,,,,,,,,,,,grasper
492,002947.jpg,,,,,,,,,,,,,,,,stapler
492,002947.jpg,,,,,,,,,,,,,,,,needle
492,002947.jpg,284.2668,107.9195,479.603,200.7646,0.9913704,,,,,,,,,,,holder
492,002947.jpg,,,,,,,,,,,,,,,,stitcher
492,002947.jpg,,,,,,,,,,,,,,,,background
493,002953.jpg,52.50722,68.60231,252.6468,198.4133,0.9999933,,,,,,,,,,,grasper
493,002953.jpg,,,,,,,,,,,,,,,,stapler
493,002953.jpg,,,,,,,,,,,,,,,,needle
493,002953.jpg,281.0778,103.0493,491,200.4356,0.992702,,,,,,,,,,,holder
493,002953.jpg,,,,,,,,,,,,,,,,stitcher
493,002953.jpg,,,,,,,,,,,,,,,,background
494,002959.jpg,29.76768,69.2263,253.1971,197.1683,0.9999902,,,,,,,,,,,grasper
494,002959.jpg,,,,,,,,,,,,,,,,stapler
494,002959.jpg,,,,,,,,,,,,,,,,needle
494,002959.jpg,234.0979,107.9772,422.7379,206.2093,0.9998378,,,,,,,,,,,holder
494,002959.jpg,,,,,,,,,,,,,,,,stitcher
494,002959.jpg,,,,,,,,,,,,,,,,background
495,002965.jpg,26.79581,63.70425,251.7262,194.5445,0.9999956,,,,,,,,,,,grasper
495,002965.jpg,,,,,,,,,,,,,,,,stapler
495,002965.jpg,177.7918,122.3653,317.0196,198.7265,0.9999745,,,,,,,,,,,needle
495,002965.jpg,246.5168,94.72762,448.0191,181.829,0.9999664,,,,,,,,,,,holder
495,002965.jpg,,,,,,,,,,,,,,,,stitcher
495,002965.jpg,,,,,,,,,,,,,,,,background
496,002971.jpg,29.26065,59.77646,246.8574,179.7816,0.9999973,,,,,,,,,,,grasper
496,002971.jpg,,,,,,,,,,,,,,,,stapler
496,002971.jpg,267.0134,83.47021,344.378,280.3661,0.9990342,,,,,,,,,,,needle
496,002971.jpg,269.2102,81.75484,463.9041,176.7594,0.9998085,,,,,,,,,,,holder
496,002971.jpg,,,,,,,,,,,,,,,,stitcher
496,002971.jpg,,,,,,,,,,,,,,,,background
497,002977.jpg,23.61864,66.80128,241.5711,187.3019,0.9999985,,,,,,,,,,,grasper
497,002977.jpg,,,,,,,,,,,,,,,,stapler
497,002977.jpg,281.231,73.5824,360.7875,283.1954,0.9999129,,,,,,,,,,,needle
497,002977.jpg,275.6416,81.43808,453.6366,178.8701,0.9999218,,,,,,,,,,,holder
497,002977.jpg,,,,,,,,,,,,,,,,stitcher
497,002977.jpg,,,,,,,,,,,,,,,,background
498,002983.jpg,40.65278,61.74347,249.1525,177.4967,0.9999392,,,,,,,,,,,grasper
498,002983.jpg,,,,,,,,,,,,,,,,stapler
498,002983.jpg,270.3945,80.85272,351.1259,285.1635,0.987277,,,,,,,,,,,needle
498,002983.jpg,276.7327,87.88509,397.5361,168.4192,0.9926162,,,,,,,,,,,holder
498,002983.jpg,,,,,,,,,,,,,,,,stitcher
498,002983.jpg,,,,,,,,,,,,,,,,background
499,002989.jpg,,,,,,,,,,,,,,,,grasper
499,002989.jpg,,,,,,,,,,,,,,,,stapler
499,002989.jpg,327.5944,93.8789,404.1775,199.718,0.9996075,,,,,,,,,,,needle
499,002989.jpg,307.9076,48.40312,475.5932,135.9609,0.9999958,,,,,,,,,,,holder
499,002989.jpg,,,,,,,,,,,,,,,,stitcher
499,002989.jpg,,,,,,,,,,,,,,,,background
500,002995.jpg,,,,,,,,,,,,,,,,grasper
500,002995.jpg,,,,,,,,,,,,,,,,stapler
500,002995.jpg,308.2695,35.83329,406.7989,221.0826,0.9974142,,,,,,,,,,,needle
500,002995.jpg,332.5679,51.47757,473.1111,137.505,0.9997627,,,,,,,,,,,holder
500,002995.jpg,,,,,,,,,,,,,,,,stitcher
500,002995.jpg,,,,,,,,,,,,,,,,background
501,003001.jpg,,,,,,,,,,,,,,,,grasper
501,003001.jpg,,,,,,,,,,,,,,,,stapler
501,003001.jpg,337.0455,24.86698,405.649,185.8049,0.9999148,,,,,,,,,,,needle
501,003001.jpg,336.0966,29.54462,480.9533,107.7777,0.9999924,,,,,,,,,,,holder
501,003001.jpg,,,,,,,,,,,,,,,,stitcher
501,003001.jpg,,,,,,,,,,,,,,,,background
502,003007.jpg,,,,,,,,,,,,,,,,grasper
502,003007.jpg,,,,,,,,,,,,,,,,stapler
502,003007.jpg,301.0087,18.85867,392.5795,151.4662,0.9996635,,,,,,,,,,,needle
502,003007.jpg,349.1175,15.58773,471.2052,76.29337,0.9999794,,,,,,,,,,,holder
502,003007.jpg,,,,,,,,,,,,,,,,stitcher
502,003007.jpg,,,,,,,,,,,,,,,,background
503,003013.jpg,98.07597,208.8592,229.8292,336.511,0.9999536,,,,,,,,,,,grasper
503,003013.jpg,,,,,,,,,,,,,,,,stapler
503,003013.jpg,290.7262,14.94081,391.8853,141.836,0.9999417,,,,,,,,,,,needle
503,003013.jpg,320.7234,6.971779,484.9329,63.34512,0.9999951,,,,,,,,,,,holder
503,003013.jpg,,,,,,,,,,,,,,,,stitcher
503,003013.jpg,,,,,,,,,,,,,,,,background
504,003019.jpg,158.505,219.149,332.6788,344.5592,0.9999803,,,,,,,,,,,grasper
504,003019.jpg,,,,,,,,,,,,,,,,stapler
504,003019.jpg,287.7224,29.81022,392.9561,131.0475,0.9992242,,,,,,,,,,,needle
504,003019.jpg,360.3646,7.441513,491,60.20195,0.9998754,,,,,,,,,,,holder
504,003019.jpg,,,,,,,,,,,,,,,,stitcher
504,003019.jpg,,,,,,,,,,,,,,,,background
505,003025.jpg,144.286,217.6278,317.9013,342.6963,0.9999837,,,,,,,,,,,grasper
505,003025.jpg,,,,,,,,,,,,,,,,stapler
505,003025.jpg,281.072,25.1328,388.2704,132.9996,0.9998072,,,,,,,,,,,needle
505,003025.jpg,357.3338,8.481437,491,60.70435,0.9999797,,,,,,,,,,,holder
505,003025.jpg,,,,,,,,,,,,,,,,stitcher
505,003025.jpg,,,,,,,,,,,,,,,,background
506,003031.jpg,146.5519,228.67,312.7782,343.1707,0.9999299,,,,,,,,,,,grasper
506,003031.jpg,,,,,,,,,,,,,,,,stapler
506,003031.jpg,274.8664,14.16357,398.5574,131.7569,0.999849,,,,,,,,,,,needle
506,003031.jpg,353.4277,11.66853,491,59.13202,0.999979,,,,,,,,,,,holder
506,003031.jpg,,,,,,,,,,,,,,,,stitcher
506,003031.jpg,,,,,,,,,,,,,,,,background
507,003037.jpg,149.8249,217.3254,319.0709,327.3326,0.9999795,,,,,,,,,,,grasper
507,003037.jpg,,,,,,,,,,,,,,,,stapler
507,003037.jpg,275.955,17.93424,397.0823,121.0659,0.999899,,,,,,,,,,,needle
507,003037.jpg,323.2806,9.200128,491,57.77774,0.9998946,,,,,,,,,,,holder
507,003037.jpg,,,,,,,,,,,,,,,,stitcher
507,003037.jpg,,,,,,,,,,,,,,,,background
508,003043.jpg,157.4608,204.8461,303.8856,312.1787,0.9998123,,,,,,,,,,,grasper
508,003043.jpg,,,,,,,,,,,,,,,,stapler
508,003043.jpg,278.2913,20.19979,389.5912,119.7101,0.9996282,,,,,,,,,,,needle
508,003043.jpg,363.9416,10.50885,490.2625,56.13314,0.9688755,,,,,,,,,,,holder
508,003043.jpg,,,,,,,,,,,,,,,,stitcher
508,003043.jpg,,,,,,,,,,,,,,,,background
509,003049.jpg,138.7727,207.7735,302.496,315.764,0.9997255,,,,,,,,,,,grasper
509,003049.jpg,,,,,,,,,,,,,,,,stapler
509,003049.jpg,274.0039,19.59352,401.6776,126.0284,0.9998784,,,,,,,,,,,needle
509,003049.jpg,364.1223,4.98562,490.1593,54.91848,0.8854998,,,,,,,,,,,holder
509,003049.jpg,,,,,,,,,,,,,,,,stitcher
509,003049.jpg,,,,,,,,,,,,,,,,background
510,003055.jpg,151.2861,235.0468,278.897,332.066,0.9997692,,,,,,,,,,,grasper
510,003055.jpg,,,,,,,,,,,,,,,,stapler
510,003055.jpg,275.5005,25.83719,400.5691,131.2657,0.9999298,,,,,,,,,,,needle
510,003055.jpg,352.1697,5.920067,486.6631,50.59981,0.9995558,,,,,,,,,,,holder
510,003055.jpg,,,,,,,,,,,,,,,,stitcher
510,003055.jpg,,,,,,,,,,,,,,,,background
511,003061.jpg,140.426,275.433,277.1265,349.4087,0.9999824,,,,,,,,,,,grasper
511,003061.jpg,,,,,,,,,,,,,,,,stapler
511,003061.jpg,277.7634,26.2707,406.8744,136.5497,0.9999355,,,,,,,,,,,needle
511,003061.jpg,359.647,7.300656,484.7754,47.91267,0.9991604,,,,,,,,,,,holder
511,003061.jpg,,,,,,,,,,,,,,,,stitcher
511,003061.jpg,,,,,,,,,,,,,,,,background
512,003067.jpg,,,,,,,,,,,,,,,,grasper
512,003067.jpg,,,,,,,,,,,,,,,,stapler
512,003067.jpg,310.2641,20.48435,401.1006,173.1182,0.9531525,,,,,,,,,,,needle
512,003067.jpg,363.6527,7.379189,489.0811,57.92254,0.9952664,,,,,,,,,,,holder
512,003067.jpg,,,,,,,,,,,,,,,,stitcher
512,003067.jpg,,,,,,,,,,,,,,,,background
513,003073.jpg,,,,,,,,,,,,,,,,grasper
513,003073.jpg,,,,,,,,,,,,,,,,stapler
513,003073.jpg,358.6151,41.12085,426.3043,262.2259,0.9990234,,,,,,,,,,,needle
513,003073.jpg,340.9958,27.72237,485.6954,117.1643,0.999314,,,,,,,,,,,holder
513,003073.jpg,,,,,,,,,,,,,,,,stitcher
513,003073.jpg,,,,,,,,,,,,,,,,background
514,003079.jpg,,,,,,,,,,,,,,,,grasper
514,003079.jpg,,,,,,,,,,,,,,,,stapler
514,003079.jpg,358.2954,58.65754,426.5825,263.8126,0.9993044,,,,,,,,,,,needle
514,003079.jpg,335.3214,41.50094,491,136.9257,0.9999284,,,,,,,,,,,holder
514,003079.jpg,,,,,,,,,,,,,,,,stitcher
514,003079.jpg,,,,,,,,,,,,,,,,background
515,003085.jpg,,,,,,,,,,,,,,,,grasper
515,003085.jpg,,,,,,,,,,,,,,,,stapler
515,003085.jpg,326.7615,43.59473,399.0367,265.3601,0.9999418,,,,,,,,,,,needle
515,003085.jpg,307.1405,47.6769,479.2632,130.225,0.9999722,,,,,,,,,,,holder
515,003085.jpg,,,,,,,,,,,,,,,,stitcher
515,003085.jpg,,,,,,,,,,,,,,,,background
516,003091.jpg,,,,,,,,,,,,,,,,grasper
516,003091.jpg,,,,,,,,,,,,,,,,stapler
516,003091.jpg,313.207,65.25945,392.2558,247.6213,0.974464,,,,,,,,,,,needle
516,003091.jpg,300.9715,54.52758,440.0097,137.7209,0.9994678,,,,,,,,,,,holder
516,003091.jpg,,,,,,,,,,,,,,,,stitcher
516,003091.jpg,,,,,,,,,,,,,,,,background
517,003097.jpg,,,,,,,,,,,,,,,,grasper
517,003097.jpg,,,,,,,,,,,,,,,,stapler
517,003097.jpg,299.5874,55.48402,378.0312,236.7456,0.9999722,,,,,,,,,,,needle
517,003097.jpg,300.1482,52.3641,433.5659,136.3865,0.9999759,,,,,,,,,,,holder
517,003097.jpg,,,,,,,,,,,,,,,,stitcher
517,003097.jpg,,,,,,,,,,,,,,,,background
518,003103.jpg,,,,,,,,,,,,,,,,grasper
518,003103.jpg,,,,,,,,,,,,,,,,stapler
518,003103.jpg,303.798,66.28326,381.6192,237.7501,0.9999266,,,,,,,,,,,needle
518,003103.jpg,288.7152,62.22654,446.6134,146.8818,0.9999509,,,,,,,,,,,holder
518,003103.jpg,,,,,,,,,,,,,,,,stitcher
518,003103.jpg,,,,,,,,,,,,,,,,background
519,003109.jpg,,,,,,,,,,,,,,,,grasper
519,003109.jpg,,,,,,,,,,,,,,,,stapler
519,003109.jpg,296.8221,74.51936,384.8831,255.4297,0.999828,,,,,,,,,,,needle
519,003109.jpg,295.9743,72.90557,455.5242,152.1988,0.9998803,,,,,,,,,,,holder
519,003109.jpg,,,,,,,,,,,,,,,,stitcher
519,003109.jpg,,,,,,,,,,,,,,,,background
520,003115.jpg,,,,,,,,,,,,,,,,grasper
520,003115.jpg,,,,,,,,,,,,,,,,stapler
520,003115.jpg,304.4562,64.48978,375.0044,234.0135,0.9998639,,,,,,,,,,,needle
520,003115.jpg,302.7745,67.75217,438.575,147.0232,0.9999444,,,,,,,,,,,holder
520,003115.jpg,,,,,,,,,,,,,,,,stitcher
520,003115.jpg,,,,,,,,,,,,,,,,background
521,003121.jpg,,,,,,,,,,,,,,,,grasper
521,003121.jpg,,,,,,,,,,,,,,,,stapler
521,003121.jpg,290.2043,83.34991,359.6869,257.3626,0.9996604,,,,,,,,,,,needle
521,003121.jpg,284.8964,91.69524,412.1476,178.6988,0.9998221,,,,,,,,,,,holder
521,003121.jpg,,,,,,,,,,,,,,,,stitcher
521,003121.jpg,,,,,,,,,,,,,,,,background
522,003127.jpg,,,,,,,,,,,,,,,,grasper
522,003127.jpg,,,,,,,,,,,,,,,,stapler
522,003127.jpg,269.9369,103.075,340.5301,262.0971,0.9997171,,,,,,,,,,,needle
522,003127.jpg,276.5615,95.4837,414.705,184.9995,0.9997966,,,,,,,,,,,holder
522,003127.jpg,,,,,,,,,,,,,,,,stitcher
522,003127.jpg,,,,,,,,,,,,,,,,background
523,003133.jpg,,,,,,,,,,,,,,,,grasper
523,003133.jpg,,,,,,,,,,,,,,,,stapler
523,003133.jpg,278.8507,56.13058,354.9876,243.9291,0.9999148,,,,,,,,,,,needle
523,003133.jpg,281.2585,64.13578,448.9959,151.2436,0.9997149,,,,,,,,,,,holder
523,003133.jpg,,,,,,,,,,,,,,,,stitcher
523,003133.jpg,,,,,,,,,,,,,,,,background
524,003139.jpg,,,,,,,,,,,,,,,,grasper
524,003139.jpg,,,,,,,,,,,,,,,,stapler
524,003139.jpg,272.8988,47.30217,345.7932,225.9478,0.9997188,,,,,,,,,,,needle
524,003139.jpg,264.1678,62.35304,437.0921,138.8357,0.9998105,,,,,,,,,,,holder
524,003139.jpg,,,,,,,,,,,,,,,,stitcher
524,003139.jpg,,,,,,,,,,,,,,,,background
525,003145.jpg,,,,,,,,,,,,,,,,grasper
525,003145.jpg,,,,,,,,,,,,,,,,stapler
525,003145.jpg,267.6643,47.79848,333.7199,229.1699,0.9999504,,,,,,,,,,,needle
525,003145.jpg,246.062,74.06596,451.5271,155.8914,0.9998164,,,,,,,,,,,holder
525,003145.jpg,,,,,,,,,,,,,,,,stitcher
525,003145.jpg,,,,,,,,,,,,,,,,background
526,003151.jpg,,,,,,,,,,,,,,,,grasper
526,003151.jpg,,,,,,,,,,,,,,,,stapler
526,003151.jpg,255.6976,70.28304,327.672,239.2302,0.9999337,,,,,,,,,,,needle
526,003151.jpg,248.0268,77.65994,423.2516,158.4713,0.9999073,,,,,,,,,,,holder
526,003151.jpg,,,,,,,,,,,,,,,,stitcher
526,003151.jpg,,,,,,,,,,,,,,,,background
527,003157.jpg,,,,,,,,,,,,,,,,grasper
527,003157.jpg,,,,,,,,,,,,,,,,stapler
527,003157.jpg,273.0644,37.62243,343.9367,223.3267,0.999879,,,,,,,,,,,needle
527,003157.jpg,274.801,54.41412,420.7927,135.7571,0.9999024,,,,,,,,,,,holder
527,003157.jpg,,,,,,,,,,,,,,,,stitcher
527,003157.jpg,,,,,,,,,,,,,,,,background
528,003163.jpg,,,,,,,,,,,,,,,,grasper
528,003163.jpg,,,,,,,,,,,,,,,,stapler
528,003163.jpg,276.4153,29.88681,344.2845,220.2271,0.9998536,,,,,,,,,,,needle
528,003163.jpg,268.2646,57.14208,428.8439,127.7577,0.9999509,,,,,,,,,,,holder
528,003163.jpg,,,,,,,,,,,,,,,,stitcher
528,003163.jpg,,,,,,,,,,,,,,,,background
529,003169.jpg,,,,,,,,,,,,,,,,grasper
529,003169.jpg,,,,,,,,,,,,,,,,stapler
529,003169.jpg,280.3243,26.9531,361.6805,212.9727,0.9999173,,,,,,,,,,,needle
529,003169.jpg,280.1152,49.06846,436.7395,122.059,0.9999489,,,,,,,,,,,holder
529,003169.jpg,,,,,,,,,,,,,,,,stitcher
529,003169.jpg,,,,,,,,,,,,,,,,background
530,003175.jpg,,,,,,,,,,,,,,,,grasper
530,003175.jpg,,,,,,,,,,,,,,,,stapler
530,003175.jpg,284.2398,22.70378,357.2212,217.6025,0.9995902,,,,,,,,,,,needle
530,003175.jpg,288.5923,49.17029,424.904,122.1731,0.9999321,,,,,,,,,,,holder
530,003175.jpg,,,,,,,,,,,,,,,,stitcher
530,003175.jpg,,,,,,,,,,,,,,,,background
531,003181.jpg,,,,,,,,,,,,,,,,grasper
531,003181.jpg,,,,,,,,,,,,,,,,stapler
531,003181.jpg,277.3972,32.19522,339.0176,221.6906,0.9998038,,,,,,,,,,,needle
531,003181.jpg,279.354,56.44972,401.8412,127.3615,0.9999393,,,,,,,,,,,holder
531,003181.jpg,,,,,,,,,,,,,,,,stitcher
531,003181.jpg,,,,,,,,,,,,,,,,background
532,003187.jpg,,,,,,,,,,,,,,,,grasper
532,003187.jpg,,,,,,,,,,,,,,,,stapler
532,003187.jpg,273.3113,38.84303,336.3863,233.8108,0.9996437,,,,,,,,,,,needle
532,003187.jpg,256.7085,72.17017,427.0558,149.9771,0.9998889,,,,,,,,,,,holder
532,003187.jpg,,,,,,,,,,,,,,,,stitcher
532,003187.jpg,,,,,,,,,,,,,,,,background
533,003193.jpg,,,,,,,,,,,,,,,,grasper
533,003193.jpg,,,,,,,,,,,,,,,,stapler
533,003193.jpg,266.5745,37.88109,327.6392,219.9215,0.9997376,,,,,,,,,,,needle
533,003193.jpg,255.3949,62.5152,422.9249,141.4053,0.9999512,,,,,,,,,,,holder
533,003193.jpg,,,,,,,,,,,,,,,,stitcher
533,003193.jpg,,,,,,,,,,,,,,,,background
534,003199.jpg,,,,,,,,,,,,,,,,grasper
534,003199.jpg,,,,,,,,,,,,,,,,stapler
534,003199.jpg,261.1139,37.88565,333.7207,224.2089,0.9997727,,,,,,,,,,,needle
534,003199.jpg,258.3776,71.74914,410.4277,140.3699,0.9998857,,,,,,,,,,,holder
534,003199.jpg,,,,,,,,,,,,,,,,stitcher
534,003199.jpg,,,,,,,,,,,,,,,,background
535,003205.jpg,,,,,,,,,,,,,,,,grasper
535,003205.jpg,,,,,,,,,,,,,,,,stapler
535,003205.jpg,259.263,41.56654,329.7372,225.0751,0.999874,,,,,,,,,,,needle
535,003205.jpg,260.8763,78.08068,407.4172,148.776,0.9999856,,,,,,,,,,,holder
535,003205.jpg,,,,,,,,,,,,,,,,stitcher
535,003205.jpg,,,,,,,,,,,,,,,,background
536,003211.jpg,,,,,,,,,,,,,,,,grasper
536,003211.jpg,,,,,,,,,,,,,,,,stapler
536,003211.jpg,233.0027,19.09127,319.2905,222.7206,0.9997721,,,,,,,,,,,needle
536,003211.jpg,258.0453,68.88429,415.5952,149.2888,0.9999571,,,,,,,,,,,holder
536,003211.jpg,,,,,,,,,,,,,,,,stitcher
536,003211.jpg,,,,,,,,,,,,,,,,background
537,003217.jpg,,,,,,,,,,,,,,,,grasper
537,003217.jpg,,,,,,,,,,,,,,,,stapler
537,003217.jpg,204.6314,51.79898,322.9819,206.3357,0.9999362,,,,,,,,,,,needle
537,003217.jpg,265.3457,92.50304,403.2251,179.2635,0.9999818,,,,,,,,,,,holder
537,003217.jpg,,,,,,,,,,,,,,,,stitcher
537,003217.jpg,,,,,,,,,,,,,,,,background
538,003223.jpg,,,,,,,,,,,,,,,,grasper
538,003223.jpg,,,,,,,,,,,,,,,,stapler
538,003223.jpg,234.3324,86.7415,367.7997,219.8448,0.9915941,,,,,,,,,,,needle
538,003223.jpg,294.3731,120.4232,435.5825,193.2282,0.9994362,,,,,,,,,,,holder
538,003223.jpg,,,,,,,,,,,,,,,,stitcher
538,003223.jpg,,,,,,,,,,,,,,,,background
539,003229.jpg,,,,,,,,,,,,,,,,grasper
539,003229.jpg,,,,,,,,,,,,,,,,stapler
539,003229.jpg,298.0918,33.06866,444.6945,172.5405,0.9996582,,,,,,,,,,,needle
539,003229.jpg,376.3753,69.87925,491,154.8087,0.9999847,,,,,,,,,,,holder
539,003229.jpg,,,,,,,,,,,,,,,,stitcher
539,003229.jpg,,,,,,,,,,,,,,,,background
540,003235.jpg,46.77765,221.0882,207.7077,351,0.9883239,,,,,,,,,,,grasper
540,003235.jpg,,,,,,,,,,,,,,,,stapler
540,003235.jpg,285.5247,32.27805,446.285,166.3485,0.9998558,,,,,,,,,,,needle
540,003235.jpg,367.5858,56.46798,491,151.0629,0.9999949,,,,,,,,,,,holder
540,003235.jpg,,,,,,,,,,,,,,,,stitcher
540,003235.jpg,,,,,,,,,,,,,,,,background
541,003241.jpg,118.1997,159.7201,334.1338,287.2544,0.9994813,,,,,,,,,,,grasper
541,003241.jpg,,,,,,,,,,,,,,,,stapler
541,003241.jpg,295.3923,21.74378,440.3105,171.2891,0.9998627,,,,,,,,,,,needle
541,003241.jpg,364.5295,63.10549,491,146.3006,0.9999846,,,,,,,,,,,holder
541,003241.jpg,,,,,,,,,,,,,,,,stitcher
541,003241.jpg,,,,,,,,,,,,,,,,background
542,003247.jpg,132.4067,161.1079,339.8037,313.2974,0.9998915,,,,,,,,,,,grasper
542,003247.jpg,,,,,,,,,,,,,,,,stapler
